"SDG_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","COD","Democratic Republic of the Congo","2001","2001",8.44278,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","COD","Democratic Republic of the Congo","2007","2007",27.90498,"‡","UIS Estimation"
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","COD","Democratic Republic of the Congo","2012","2012",20.81863,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","COD","Democratic Republic of the Congo","2016","2016",23.32009,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","SUR","Suriname","2004","2004",93.15115,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","SUR","Suriname","2008","2008",95.67115,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","SUR","Suriname","2010","2010",96.37979,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","SUR","Suriname","2012","2012",95.43292,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","SUR","Suriname","2018","2018",96.23369,"‡","UIS Estimation"
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","BFA","Burkina Faso","2003","2003",26.52216,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","BFA","Burkina Faso","2005","2005",29.21006,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","BFA","Burkina Faso","2006","2006",26.12012,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","BFA","Burkina Faso","2007","2007",35.22719,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","BFA","Burkina Faso","2014","2014",40.79736,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","BFA","Burkina Faso","2018","2018",44.31746,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","CRI","Costa Rica","2000","2000",94.65018,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","CRI","Costa Rica","2011","2011",97.30633,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","CRI","Costa Rica","2018","2018",97.80235,"‡","UIS Estimation"
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","GRD","Grenada","2004","2004",96,"‡","UIS Estimation"
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","GRD","Grenada","2014","2014",96,"‡","UIS Estimation"
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","ARM","Armenia","2001","2001",96.794,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","ARM","Armenia","2011","2011",98.94344,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","ARM","Armenia","2017","2017",99.00238,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","ARM","Armenia","2020","2020",99.30113,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BGD","Bangladesh","2001","2001",39.19748,"‡","UIS Estimation"
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BGD","Bangladesh","2007","2007",40.81871,"‡","UIS Estimation"
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BGD","Bangladesh","2011","2011",41.50517,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BGD","Bangladesh","2012","2012",39.47338,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BGD","Bangladesh","2013","2013",40.08797,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BGD","Bangladesh","2014","2014",40.45049,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BGD","Bangladesh","2015","2015",42.82919,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BGD","Bangladesh","2016","2016",52.44415,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BGD","Bangladesh","2017","2017",51.08921,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BGD","Bangladesh","2018","2018",53.0741,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BGD","Bangladesh","2019","2019",52.47126,,
"LR_AG65T99_M","Elderly literacy rate, population 65+ years, male (%)","BGD","Bangladesh","2020","2020",52.55967,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","ROU","Romania","2002","2002",98.93691,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","ROU","Romania","2011","2011",99.15317,,
"LR_AG25T64_M","Literacy rate, population 25-64 years, male (%)","ROU","Romania","2018","2018",99.06235,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","TJK","Tajikistan","2000","2000",99.22123,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","TJK","Tajikistan","2014","2014",99.7,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","NCL","New Caledonia","2014","2014",99.2,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","IDN","Indonesia","2004","2004",98.70546,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","IDN","Indonesia","2006","2006",96.65104,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","IDN","Indonesia","2008","2008",99.46011,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","IDN","Indonesia","2009","2009",99.47374,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","IDN","Indonesia","2011","2011",98.778,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","IDN","Indonesia","2014","2014",99.68022,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","IDN","Indonesia","2015","2015",99.67007,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","IDN","Indonesia","2016","2016",99.66881,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","IDN","Indonesia","2018","2018",99.70708,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","IDN","Indonesia","2020","2020",99.77951,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GHA","Ghana","2000","2000",57.89747,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GHA","Ghana","2010","2010",71.49707,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GHA","Ghana","2018","2018",79.03964,"‡","UIS Estimation"
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","LBR","Liberia","2007","2007",41.03716,"‡","UIS Estimation"
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","LBR","Liberia","2017","2017",45.88518,"‡","UIS Estimation"
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","MAR","Morocco","2004","2004",48.53125,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","MAR","Morocco","2008","2008",50.53802,"‡","UIS Estimation"
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","MAR","Morocco","2009","2009",51.42503,"‡","UIS Estimation"
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","MAR","Morocco","2011","2011",60.47456,,
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","MAR","Morocco","2012","2012",66.42277,"‡","UIS Estimation"
"LR_AG25T64","Literacy rate, population 25-64 years, both sexes (%)","MAR","Morocco","2018","2018",71.43511,"‡","UIS Estimation"
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","TUN","Tunisia","2004","2004",62.0745,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","TUN","Tunisia","2007","2007",66.40587,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","TUN","Tunisia","2008","2008",67.27938,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","TUN","Tunisia","2010","2010",70.52158,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","TUN","Tunisia","2011","2011",71.70718,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","TUN","Tunisia","2012","2012",72.02507,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","TUN","Tunisia","2014","2014",73.81278,"‡","UIS Estimation"
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","NIC","Nicaragua","2001","2001",45.96912,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","NIC","Nicaragua","2005","2005",49.23103,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","NIC","Nicaragua","2015","2015",56.1369,"‡","UIS Estimation"
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","UZB","Uzbekistan","2000","2000",82.92683,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","UZB","Uzbekistan","2013","2013",99.93467,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","UZB","Uzbekistan","2014","2014",99.62151,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","UZB","Uzbekistan","2015","2015",99.6261,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","UZB","Uzbekistan","2016","2016",99.66975,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","UZB","Uzbekistan","2018","2018",99.80208,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","UZB","Uzbekistan","2019","2019",99.99977,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KEN","Kenya","2000","2000",82.22908,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KEN","Kenya","2007","2007",72.15703,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KEN","Kenya","2014","2014",78.73304,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KEN","Kenya","2018","2018",81.53497,"‡","UIS Estimation"
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","KAZ","Kazakhstan","2009","2009",98.69699,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","KAZ","Kazakhstan","2010","2010",99.49632,"‡","UIS Estimation"
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","KAZ","Kazakhstan","2018","2018",99.49632,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","BDI","Burundi","2000","2000",59.30362,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","BDI","Burundi","2008","2008",48.08406,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","BDI","Burundi","2014","2014",61.51349,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","BDI","Burundi","2017","2017",68.37533,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GTM","Guatemala","2002","2002",69.10173,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GTM","Guatemala","2012","2012",78.26486,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GTM","Guatemala","2013","2013",77.03867,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GTM","Guatemala","2014","2014",81.2859,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GTM","Guatemala","2018","2018",80.81068,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","MOZ","Mozambique","2003","2003",27.13654,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","MOZ","Mozambique","2009","2009",28.61026,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","MOZ","Mozambique","2015","2015",35.54849,,
"LR_AG25T64_F","Literacy rate, population 25-64 years, female (%)","MOZ","Mozambique","2017","2017",44.17937,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40334","Least Developed Countries","2000","2000",16.52997,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40334","Least Developed Countries","2001","2001",16.66337,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40334","Least Developed Countries","2002","2002",16.45152,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40334","Least Developed Countries","2003","2003",16.68556,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40334","Least Developed Countries","2004","2004",16.79219,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40334","Least Developed Countries","2005","2005",16.87717,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40334","Least Developed Countries","2006","2006",18.23646,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40334","Least Developed Countries","2007","2007",16.61447,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40334","Least Developed Countries","2008","2008",20.852,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40334","Least Developed Countries","2009","2009",21.03489,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40334","Least Developed Countries","2010","2010",20.89221,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40334","Least Developed Countries","2011","2011",17.92203,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40334","Least Developed Countries","2012","2012",16.66469,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40334","Least Developed Countries","2013","2013",17.53822,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40334","Least Developed Countries","2014","2014",19.64876,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40334","Least Developed Countries","2015","2015",19.00789,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40334","Least Developed Countries","2016","2016",20.90579,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40334","Least Developed Countries","2017","2017",22.1283,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40334","Least Developed Countries","2018","2018",22.69217,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40334","Least Developed Countries","2019","2019",22.95711,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40334","Least Developed Countries","2020","2020",23.54749,,
