indicator_name,age_demographic,sex_demographic,location,country,year,literacy_rate,lit_flag_codes,lit_flags,pop_flag_codes,pop_flags,population,youth_goal_met,illiteracy_rate,illiterate_population
Adult literacy rate,15+ years,Both Sexes,ARG,Argentina,2018,0.9900387,,,,,33377000,,0.00996129999999995,332478.3100999984
Elderly literacy rate,65+ years,Male,PRK,Democratic People's Republic of Korea,2008,0.9999171,,,,,2013000,,8.289999999999687e-5,166.8776999999937
Elderly literacy rate,65+ years,Male,VEN,Venezuela (Bolivarian Republic of),2001,0.8148274000000001,‡,UIS Estimation,,,1128000,,0.1851725999999999,208874.6927999999
Elderly literacy rate,65+ years,Male,VEN,Venezuela (Bolivarian Republic of),2007,0.8030442999999999,,,,,1414000,,0.19695570000000007,278495.3598000001
Elderly literacy rate,65+ years,Male,VEN,Venezuela (Bolivarian Republic of),2009,0.815874,‡,UIS Estimation,,,1523000,,0.184126,280423.89800000004
Elderly literacy rate,65+ years,Male,VEN,Venezuela (Bolivarian Republic of),2011,0.8234492,,,,,1650000,,0.1765508,291308.82
Elderly literacy rate,65+ years,Male,VEN,Venezuela (Bolivarian Republic of),2015,0.8811954,,,,,1915000,,0.11880460000000004,227510.80900000007
Elderly literacy rate,65+ years,Male,VEN,Venezuela (Bolivarian Republic of),2016,0.8981153000000001,,,,,1983000,,0.10188469999999994,202037.36009999987
Elderly literacy rate,65+ years,Both Sexes,MAR,Morocco,2004,0.1384111,,,,,1706000,,0.8615889,1469870.6634
Elderly literacy rate,65+ years,Both Sexes,MAR,Morocco,2008,0.1816009,‡,UIS Estimation,,,1897000,,0.8183990999999999,1552503.0927
Elderly literacy rate,65+ years,Both Sexes,MAR,Morocco,2009,0.1856927,‡,UIS Estimation,,,1944000,,0.8143073000000001,1583013.3912000002
Elderly literacy rate,65+ years,Both Sexes,MAR,Morocco,2011,0.3002779,‡,UIS Estimation,,,2023000,,0.6997221,1415537.8083
Elderly literacy rate,65+ years,Both Sexes,MAR,Morocco,2012,0.3275375,‡,UIS Estimation,,,2055000,,0.6724625,1381910.4375
Elderly literacy rate,65+ years,Both Sexes,MAR,Morocco,2018,0.34110999999999997,‡,UIS Estimation,,,2527000,,0.65889,1665015.03
Literacy rate,25-64 years,Both Sexes,KEN,Kenya,2000,0.7944624,,,,,9811000,,0.2055376,2016529.3935999998
Literacy rate,25-64 years,Both Sexes,KEN,Kenya,2007,0.697329,‡,UIS Estimation,,,12715000,,0.302671,3848461.765
Literacy rate,25-64 years,Both Sexes,KEN,Kenya,2014,0.7731292999999999,‡,UIS Estimation,,,16712000,,0.2268707000000001,3791463.1384000015
Literacy rate,25-64 years,Both Sexes,KEN,Kenya,2018,0.7955892,‡,UIS Estimation,,,19136000,,0.2044108,3911605.0688
Adult literacy rate,15+ years,Both Sexes,IDN,Indonesia,2004,0.9038478999999999,,,,,156306000,,0.09615210000000007,15029150.142600011
Adult literacy rate,15+ years,Both Sexes,IDN,Indonesia,2006,0.9198227,,,,,161621000,,0.0801773,12958335.4033
Adult literacy rate,15+ years,Both Sexes,IDN,Indonesia,2008,0.921923,,,,,167078000,,0.07807699999999995,13044949.005999992
Adult literacy rate,15+ years,Both Sexes,IDN,Indonesia,2009,0.925817,,,,,169628000,,0.074183,12583513.924
Adult literacy rate,15+ years,Both Sexes,IDN,Indonesia,2011,0.9281191,,,,,175199000,,0.07188090000000003,12593461.799100004
Adult literacy rate,15+ years,Both Sexes,IDN,Indonesia,2014,0.9511622,,,,,184284000,,0.04883780000000004,9000025.135200007
Adult literacy rate,15+ years,Both Sexes,IDN,Indonesia,2015,0.9521793,,,,,187454000,,0.04782070000000005,8964181.49780001
Adult literacy rate,15+ years,Both Sexes,IDN,Indonesia,2016,0.9537697,,,,,190327000,,0.046230299999999946,8798874.30809999
Adult literacy rate,15+ years,Both Sexes,IDN,Indonesia,2018,0.9565855999999999,,,,,196601000,,0.043414400000000075,8535314.454400014
Adult literacy rate,15+ years,Both Sexes,IDN,Indonesia,2020,0.9599901,,,,,202582000,,0.04000990000000004,8105285.561800009
Literacy rate,25-64 years,Both Sexes,OMN,Oman,2003,0.7680756,,,,,981000,,0.23192440000000003,227517.83640000003
Literacy rate,25-64 years,Both Sexes,OMN,Oman,2008,0.8407316,,,,,1282000,,0.15926839999999998,204182.08879999997
Literacy rate,25-64 years,Both Sexes,OMN,Oman,2010,0.8576586,,,,,1537000,,0.14234139999999995,218778.73179999992
Literacy rate,25-64 years,Both Sexes,OMN,Oman,2014,0.8977504000000001,+,National Estimation,,,2369000,,0.10224959999999994,242229.30239999987
Literacy rate,25-64 years,Both Sexes,OMN,Oman,2015,0.9351343,,,,,2613000,,0.06486570000000003,169494.07410000006
Literacy rate,25-64 years,Both Sexes,OMN,Oman,2016,0.9570887,,,,,2746000,,0.042911299999999986,117834.42979999995
Literacy rate,25-64 years,Both Sexes,OMN,Oman,2017,0.9582353,,,,,2873000,,0.04176469999999999,119989.98309999997
Literacy rate,25-64 years,Both Sexes,OMN,Oman,2018,0.9595205,,,,,3005000,,0.0404795,121640.8975
Adult literacy rate,15+ years,Both Sexes,MYS,Malaysia,2000,0.8868775999999999,,,,,15458000,,0.11312240000000007,1748646.059200001
Adult literacy rate,15+ years,Both Sexes,MYS,Malaysia,2010,0.9311789,,,,,20320000,,0.06882109999999997,1398444.7519999994
Adult literacy rate,15+ years,Both Sexes,MYS,Malaysia,2016,0.9488057999999999,,,,,23101000,,0.05119420000000008,1182637.214200002
Adult literacy rate,15+ years,Both Sexes,MYS,Malaysia,2017,0.9508265,,,,,23532000,,0.04917349999999998,1157150.8019999994
Adult literacy rate,15+ years,Both Sexes,MYS,Malaysia,2018,0.9485441,,,,,23962000,,0.0514559,1232986.2758
Adult literacy rate,15+ years,Both Sexes,MYS,Malaysia,2019,0.9497113,,,,,24379000,,0.050288699999999964,1225988.2172999992
Literacy rate,25-64 years,Female,ZMB,Zambia,2002,0.6380328,,,,,3289000,,0.36196720000000004,1190510.1208000001
Literacy rate,25-64 years,Female,ZMB,Zambia,2007,0.4977282,‡,UIS Estimation,,,3775000,,0.5022717999999999,1896076.0449999997
Literacy rate,25-64 years,Female,ZMB,Zambia,2010,0.7570939,,,,,4138000,,0.2429061,1005145.4418
Literacy rate,25-64 years,Female,ZMB,Zambia,2018,0.8048297,‡,UIS Estimation,,,5586000,,0.19517030000000002,1090221.2958000002
Adult literacy rate,15+ years,Both Sexes,NCL,New Caledonia,2014,0.978,‡,UIS Estimation,,,203000,,0.02200000000000002,4466.000000000004
Elderly literacy rate,65+ years,Both Sexes,LBR,Liberia,2007,0.32813319999999996,‡,UIS Estimation,,,117000,,0.6718668000000001,78608.41560000001
Elderly literacy rate,65+ years,Both Sexes,LBR,Liberia,2017,0.32217,‡,UIS Estimation,,,152000,,0.6778299999999999,103030.15999999999
Youth literacy rate,15-24 years,Both Sexes,LSO,Lesotho,2000,0.909269,,,,,460000,,0.090731,41736.26
Youth literacy rate,15-24 years,Both Sexes,LSO,Lesotho,2009,0.8319441000000001,‡,UIS Estimation,,,454000,,0.16805589999999992,76297.37859999997
Youth literacy rate,15-24 years,Both Sexes,LSO,Lesotho,2014,0.8663219999999999,‡,UIS Estimation,,,424000,FALSE,0.13367800000000007,56679.47200000003
Adult literacy rate,15+ years,Female,PRK,Democratic People's Republic of Korea,2008,0.9999760999999999,,,,,18593000,,2.3900000000076638e-5,444.3727000014249
Literacy rate,25-64 years,Both Sexes,BLR,Belarus,2009,0.9982655,,,,,5284000,,0.0017344999999999722,9165.097999999853
Literacy rate,25-64 years,Both Sexes,BLR,Belarus,2019,0.9988918,,,,,5511000,,0.0011082000000000036,6107.29020000002
Elderly literacy rate,65+ years,Male,SUR,Suriname,2004,0.7112188,,,,,29000,,0.28878119999999996,8374.654799999998
Elderly literacy rate,65+ years,Male,SUR,Suriname,2008,0.8185589,,,,,31000,,0.18144110000000002,5624.674100000001
Elderly literacy rate,65+ years,Male,SUR,Suriname,2010,0.7947974000000001,,,,,33000,,0.2052025999999999,6771.685799999997
Elderly literacy rate,65+ years,Male,SUR,Suriname,2012,0.8149007,,,,,34000,,0.18509929999999997,6293.376199999999
Elderly literacy rate,65+ years,Male,SUR,Suriname,2018,0.8618129999999999,‡,UIS Estimation,,,40000,,0.13818700000000006,5527.480000000002
Elderly literacy rate,65+ years,Female,MLT,Malta,2005,0.8092222,,,,,55000,,0.1907778,10492.779
Elderly literacy rate,65+ years,Female,MLT,Malta,2011,0.8572395,,,,,68000,,0.14276049999999996,9707.713999999996
Elderly literacy rate,65+ years,Female,MLT,Malta,2018,0.8967259,‡,UIS Estimation,,,89000,,0.10327410000000004,9191.394900000003
Literacy rate,25-64 years,Female,HTI,Haiti,2003,0.45435760000000003,,,,,3137000,,0.5456424,1711680.2088
Literacy rate,25-64 years,Female,HTI,Haiti,2006,0.36063540000000005,‡,UIS Estimation,,,3396000,,0.6393646,2171282.1816
Literacy rate,25-64 years,Female,HTI,Haiti,2016,0.5292828,‡,UIS Estimation,,,4490000,,0.47071719999999995,2113520.2279999997
Literacy rate,25-64 years,Both Sexes,40344,Small Island Developing States,2000,0.8267893,,,,,,,0.17321070000000005,
Literacy rate,25-64 years,Both Sexes,40344,Small Island Developing States,2001,0.8295056,,,,,,,0.17049440000000005,
Literacy rate,25-64 years,Both Sexes,40344,Small Island Developing States,2002,0.8280333,,,,,,,0.17196670000000003,
Literacy rate,25-64 years,Both Sexes,40344,Small Island Developing States,2003,0.8314816,,,,,,,0.16851839999999996,
Literacy rate,25-64 years,Both Sexes,40344,Small Island Developing States,2004,0.8340749,,,,,,,0.16592510000000005,
Literacy rate,25-64 years,Both Sexes,40344,Small Island Developing States,2005,0.8371728,,,,,,,0.16282719999999995,
Literacy rate,25-64 years,Both Sexes,40344,Small Island Developing States,2006,0.8211404,,,,,,,0.1788596,
Literacy rate,25-64 years,Both Sexes,40344,Small Island Developing States,2007,0.8268026999999999,,,,,,,0.1731973000000001,
Literacy rate,25-64 years,Both Sexes,40344,Small Island Developing States,2008,0.830366,,,,,,,0.16963399999999995,
Literacy rate,25-64 years,Both Sexes,40344,Small Island Developing States,2009,0.8302404,,,,,,,0.1697596,
Literacy rate,25-64 years,Both Sexes,40344,Small Island Developing States,2010,0.8315064,,,,,,,0.16849360000000002,
Literacy rate,25-64 years,Both Sexes,40344,Small Island Developing States,2011,0.8336368000000001,,,,,,,0.16636319999999993,
Literacy rate,25-64 years,Both Sexes,40344,Small Island Developing States,2012,0.8352598,,,,,,,0.1647402,
Literacy rate,25-64 years,Both Sexes,40344,Small Island Developing States,2013,0.8376349999999999,,,,,,,0.1623650000000001,
Literacy rate,25-64 years,Both Sexes,40344,Small Island Developing States,2014,0.8408323,,,,,,,0.15916770000000002,
Literacy rate,25-64 years,Both Sexes,40344,Small Island Developing States,2015,0.8436704,,,,,,,0.15632959999999996,
Literacy rate,25-64 years,Both Sexes,40344,Small Island Developing States,2016,0.8471263,,,,,,,0.1528737,
Literacy rate,25-64 years,Both Sexes,40344,Small Island Developing States,2017,0.8458109,,,,,,,0.15418909999999997,
Literacy rate,25-64 years,Both Sexes,40344,Small Island Developing States,2018,0.8456493,,,,,,,0.15435069999999995,
Literacy rate,25-64 years,Both Sexes,40344,Small Island Developing States,2019,0.8462437,,,,,,,0.15375629999999996,
Literacy rate,25-64 years,Both Sexes,40344,Small Island Developing States,2020,0.845862,,,,,,,0.154138,
Elderly literacy rate,65+ years,Both Sexes,ALB,Albania,2001,0.9274214000000001,,,,,229000,,0.07257859999999994,16620.499399999986
Elderly literacy rate,65+ years,Both Sexes,ALB,Albania,2008,0.8036283000000001,,,,,293000,,0.19637169999999993,57536.90809999998
Elderly literacy rate,65+ years,Both Sexes,ALB,Albania,2011,0.8629597,,,,,323000,,0.1370403,44264.0169
Elderly literacy rate,65+ years,Both Sexes,ALB,Albania,2012,0.8691226000000001,,,,,332000,,0.13087739999999992,43451.296799999975
Elderly literacy rate,65+ years,Both Sexes,ALB,Albania,2018,0.9335639,‡,UIS Estimation,,,396000,,0.0664361,26308.6956
Elderly literacy rate,65+ years,Both Sexes,40044,Low income countries,2000,0.2966746,,,,,,,0.7033254,
Elderly literacy rate,65+ years,Both Sexes,40044,Low income countries,2001,0.3035149,,,,,,,0.6964851000000001,
Elderly literacy rate,65+ years,Both Sexes,40044,Low income countries,2002,0.30314050000000003,,,,,,,0.6968595,
Elderly literacy rate,65+ years,Both Sexes,40044,Low income countries,2003,0.3068995,,,,,,,0.6931005,
Elderly literacy rate,65+ years,Both Sexes,40044,Low income countries,2004,0.31210709999999997,,,,,,,0.6878929,
Elderly literacy rate,65+ years,Both Sexes,40044,Low income countries,2005,0.3208404,,,,,,,0.6791596,
Elderly literacy rate,65+ years,Both Sexes,40044,Low income countries,2006,0.3278161,,,,,,,0.6721839000000001,
Elderly literacy rate,65+ years,Both Sexes,40044,Low income countries,2007,0.3461746,,,,,,,0.6538254,
Elderly literacy rate,65+ years,Both Sexes,40044,Low income countries,2008,0.3527387,,,,,,,0.6472613,
Elderly literacy rate,65+ years,Both Sexes,40044,Low income countries,2009,0.3529739,,,,,,,0.6470260999999999,
Elderly literacy rate,65+ years,Both Sexes,40044,Low income countries,2010,0.35571309999999995,,,,,,,0.6442869,
Elderly literacy rate,65+ years,Both Sexes,40044,Low income countries,2011,0.3513638,,,,,,,0.6486362,
Elderly literacy rate,65+ years,Both Sexes,40044,Low income countries,2012,0.35173160000000003,,,,,,,0.6482684,
Elderly literacy rate,65+ years,Both Sexes,40044,Low income countries,2013,0.35491950000000005,,,,,,,0.6450805,
Elderly literacy rate,65+ years,Both Sexes,40044,Low income countries,2014,0.3580843,,,,,,,0.6419157,
Elderly literacy rate,65+ years,Both Sexes,40044,Low income countries,2015,0.35773710000000003,,,,,,,0.6422629,
Elderly literacy rate,65+ years,Both Sexes,40044,Low income countries,2016,0.36028419999999994,,,,,,,0.6397158000000001,
Elderly literacy rate,65+ years,Both Sexes,40044,Low income countries,2017,0.36361109999999996,,,,,,,0.6363889,
Elderly literacy rate,65+ years,Both Sexes,40044,Low income countries,2018,0.3656256,,,,,,,0.6343744,
Elderly literacy rate,65+ years,Both Sexes,40044,Low income countries,2019,0.36786369999999996,‡,UIS Estimation,,,,,0.6321363,
Elderly literacy rate,65+ years,Both Sexes,40044,Low income countries,2020,0.3719573,‡,UIS Estimation,,,,,0.6280427,
Adult literacy rate,15+ years,Both Sexes,SRB,Serbia,2003,0.9639724,,,,,7484000,,0.03602760000000005,269630.5584000004
Adult literacy rate,15+ years,Both Sexes,SRB,Serbia,2011,0.9796241000000001,,,,,7434000,,0.02037589999999989,151474.4405999992
Adult literacy rate,15+ years,Both Sexes,SRB,Serbia,2016,0.9884151,,,,,7439000,,0.011584900000000009,86180.07110000007
Adult literacy rate,15+ years,Both Sexes,SRB,Serbia,2019,0.9948253,,,,,7408000,,0.0051746999999999765,38334.17759999983
Elderly literacy rate,65+ years,Male,BFA,Burkina Faso,2003,0.07897409999999999,,,,,336000,,0.9210259000000001,309464.7024
Elderly literacy rate,65+ years,Male,BFA,Burkina Faso,2005,0.0735099,,,,,344000,,0.9264901,318712.5944
Elderly literacy rate,65+ years,Male,BFA,Burkina Faso,2006,0.0504777,,,,,353000,,0.9495223,335181.3719
Elderly literacy rate,65+ years,Male,BFA,Burkina Faso,2007,0.10487479999999999,,,,,361000,,0.8951252000000001,323140.1972
Elderly literacy rate,65+ years,Male,BFA,Burkina Faso,2014,0.1455358,,,,,426000,,0.8544642,364001.7492
Elderly literacy rate,65+ years,Male,BFA,Burkina Faso,2018,0.2332433,,,,,475000,,0.7667567,364209.4325
Literacy rate,25-64 years,Both Sexes,STP,Sao Tome and Principe,2001,0.8279034,,,,,42000,,0.17209660000000004,7228.057200000002
Literacy rate,25-64 years,Both Sexes,STP,Sao Tome and Principe,2008,0.6735008,‡,UIS Estimation,,,56000,,0.3264992,18283.9552
Literacy rate,25-64 years,Both Sexes,STP,Sao Tome and Principe,2012,0.9078115,,,,,65000,,0.0921885,5992.2525000000005
Literacy rate,25-64 years,Both Sexes,STP,Sao Tome and Principe,2018,0.929703,‡,UIS Estimation,,,75000,,0.07029700000000005,5272.275000000004
Literacy rate,25-64 years,Female,MMR,Myanmar,2000,0.8614404,,,,,19672000,,0.1385596,2725744.4512
Literacy rate,25-64 years,Female,MMR,Myanmar,2016,0.7168072,‡,UIS Estimation,,,26075000,,0.2831928,7384252.260000001
Literacy rate,25-64 years,Female,MMR,Myanmar,2019,0.8620673,,,,,26996000,,0.13793270000000002,3723631.1692000004
Literacy rate,25-64 years,Male,CRI,Costa Rica,2000,0.9503455,,,,,1778000,,0.049654500000000046,88285.70100000009
Literacy rate,25-64 years,Male,CRI,Costa Rica,2011,0.9763539,,,,,2330000,,0.023646100000000003,55095.41300000001
Literacy rate,25-64 years,Male,CRI,Costa Rica,2018,0.9806695000000001,‡,UIS Estimation,,,2668000,,0.019330499999999917,51573.77399999978
Literacy rate,25-64 years,Male,BTN,Bhutan,2005,0.6053124,,,,,247000,,0.3946876,97487.83720000001
Literacy rate,25-64 years,Male,BTN,Bhutan,2012,0.6149388,,,,,301000,,0.3850612,115903.4212
Literacy rate,25-64 years,Male,BTN,Bhutan,2017,0.7219546,,,,,355000,,0.2780454,98706.117
Literacy rate,25-64 years,Female,HUN,Hungary,2014,0.992,‡,UIS Estimation,,,5541000,,0.008000000000000007,44328.00000000004
Adult literacy rate,15+ years,Both Sexes,KOR,Republic of Korea,2008,0.9796594000000001,,,,,40707000,,0.02034059999999993,828004.8041999972
Elderly literacy rate,65+ years,Both Sexes,BWA,Botswana,2003,0.3086753,,,,,55000,,0.6913247,38022.8585
Elderly literacy rate,65+ years,Both Sexes,BWA,Botswana,2013,0.3961629,‡,UIS Estimation,,,75000,,0.6038371,45287.7825
Literacy rate,25-64 years,Female,GNQ,Equatorial Guinea,2000,0.513331,,,,,219000,,0.486669,106580.511
Literacy rate,25-64 years,Female,GNQ,Equatorial Guinea,2010,0.9155441000000001,‡,UIS Estimation,,,380000,,0.08445589999999992,32093.24199999997
Adult literacy rate,15+ years,Both Sexes,RWA,Rwanda,2000,0.648886,,,,,4414000,,0.35111400000000004,1549817.1960000002
Adult literacy rate,15+ years,Both Sexes,RWA,Rwanda,2010,0.6585227,‡,UIS Estimation,,,5869000,,0.3414773,2004130.2737
Adult literacy rate,15+ years,Both Sexes,RWA,Rwanda,2012,0.6833103,,,,,6200000,,0.31668969999999996,1963476.1399999997
Adult literacy rate,15+ years,Both Sexes,RWA,Rwanda,2014,0.7080413,,,,,6564000,,0.2919587,1916416.9068
Adult literacy rate,15+ years,Both Sexes,RWA,Rwanda,2018,0.7321559000000001,,,,,7383000,,0.2678440999999999,1977492.9902999995
Elderly literacy rate,65+ years,Male,PRT,Portugal,2011,0.8741030999999999,,,,,2013000,,0.1258969000000001,253430.45970000018
Elderly literacy rate,65+ years,Male,PRT,Portugal,2018,0.927467,‡,UIS Estimation,,,2252000,,0.07253299999999996,163344.3159999999
Literacy rate,25-64 years,Male,40525,Arab States,2000,0.7422238,,,,,,,0.2577762,
Literacy rate,25-64 years,Male,40525,Arab States,2001,0.7553534000000001,,,,,,,0.24464659999999994,
Literacy rate,25-64 years,Male,40525,Arab States,2002,0.7673581,,,,,,,0.23264189999999996,
Literacy rate,25-64 years,Male,40525,Arab States,2003,0.7966054,,,,,,,0.20339459999999998,
Literacy rate,25-64 years,Male,40525,Arab States,2004,0.8044457,,,,,,,0.19555429999999996,
Literacy rate,25-64 years,Male,40525,Arab States,2005,0.7948908,,,,,,,0.2051092,
Literacy rate,25-64 years,Male,40525,Arab States,2006,0.7751258,,,,,,,0.22487420000000002,
Literacy rate,25-64 years,Male,40525,Arab States,2007,0.7811321,,,,,,,0.2188679,
Literacy rate,25-64 years,Male,40525,Arab States,2008,0.7891357999999999,,,,,,,0.21086420000000006,
Literacy rate,25-64 years,Male,40525,Arab States,2009,0.7800119999999999,,,,,,,0.21998800000000007,
Literacy rate,25-64 years,Male,40525,Arab States,2010,0.7853083,,,,,,,0.21469170000000004,
Literacy rate,25-64 years,Male,40525,Arab States,2011,0.8017224000000001,,,,,,,0.19827759999999994,
Literacy rate,25-64 years,Male,40525,Arab States,2012,0.8153994,,,,,,,0.1846006,
Literacy rate,25-64 years,Male,40525,Arab States,2013,0.8193973,,,,,,,0.1806027,
Literacy rate,25-64 years,Male,40525,Arab States,2014,0.8226216,,,,,,,0.17737840000000005,
